customer_number,status_1,customer_attention,customer_name,address_1,address_2,address_3,city,province,postal,country,phone,Company Email Address,Admin First Name,Admin Last Name,Admin Email Address,credit_limit,credit_available
339559,5,DEFAULT,FUSION TANK SERVICES LTD,6007 - 52 AVENUE,,,LLOYDMINSTER,AB,T9V 2S7,CAN,780-875-3459,AR339559@pal.ca,.,FUSION TANK SERVICES LTD,Admin339559@pal.ca,3000,3000
339560,6,DEFAULT,SNC LAVALIN CONSTRUCTORS,(WESTERN) INC,200 - 2700 PRODUCTION WAY,,BURNABY,BC,V6E 3C9,CAN,604-605-6200,AR339560@pal.ca,.,SNC LAVALIN CONSTRUCTORS,Admin339560@pal.ca,0,0
339561,6,DEFAULT,MACK SALES WINNIPEG**CLOSED**,385 EAGLE DR,GROUP 200 BOX 99 RR 2,,WINNIPEG,MB,R3E 2E6,CAN,204-772-0316,AR339561@pal.ca,.,MACK SALES WINNIPEG**CLOSED**,Admin339561@pal.ca,0,0
339562,6,DEFAULT,MANFREDS MACHINE WORKS,3503B 64TH AVE SE,,,CALGARY,AB,T2C 1N3,CAN,403-287-2561,AR339562@pal.ca,.,MANFREDS MACHINE WORKS,Admin339562@pal.ca,0,0
339563,5,DEFAULT,RIVERVIEW INDUSTRIES KENORA,2030 HWY 17W,PO BOX 1190,,KEEWATIN,ON,P0X 1C0,CAN,807-547-4111,AR339563@pal.ca,.,RIVERVIEW INDUSTRIES KENORA,Admin339563@pal.ca,3500,3500
339564,A,DEFAULT,CANADIAN WESTERN AGRIBITION,PO BOX 3535,,,REGINA,SK,S4P 3J8,CAN,306-924-9583,AR339564@pal.ca,.,CANADIAN WESTERN AGRIBITION,Admin339564@pal.ca,3000,3000
339566,6,DEFAULT,LOUGHEED HYUNDAI EX,1288 LOUGHEED HWY,,,COQUITLAM,BC,V3K 6S4,CAN,604-523-3009,AR339566@pal.ca,.,LOUGHEED HYUNDAI EX,Admin339566@pal.ca,0,0
339567,6,DEFAULT,WESTERNONE RENTALS**CLOSED**,101 9511 78AVE CROSSROADS,,,SOUTH CLAIRMONT,AB,T8X 0M2,CAN,000-000-0000,AR339567@pal.ca,.,WESTERNONE RENTALS**CLOSED**,Admin339567@pal.ca,0,0
339568,9,DEFAULT,HURRICANE ENERGY SERVICES LTD,"#100, 335 ENERGY WAY",,,RED DEER,AB,T4E 0A6,CAN,403-346-8384,AR339568@pal.ca,.,HURRICANE ENERGY SERVICES LTD,Admin339568@pal.ca,0,0
339569,6,DEFAULT,KREATOR EQUIPMENT & SERVICES,473036 COUNTY RD 11,,,AMARANTH,ON,L9W 0R2,CAN,519-941-7876,AR339569@pal.ca,.,KREATOR EQUIPMENT & SERVICES,Admin339569@pal.ca,0,0
339570,6,DEFAULT,BEST BUY TRANSMISSION,11237-120 ST,,,EDMONTON,AB,T5G 2X9,CAN,780-455-3773,AR339570@pal.ca,.,BEST BUY TRANSMISSION,Admin339570@pal.ca,0,0
339572,3,DEFAULT,WALKER AGGREGATES INC,667 SIMCOE ST,,,AMHERSTBURG,ON,N9V 1N4,CAN,519-736-2136,AR339572@pal.ca,.,WALKER AGGREGATES INC,Admin339572@pal.ca,2000,2000
339573,6,DEFAULT,MULGRAVE TOWN OF****CLOSED****,PO BOX 129,457 MACLEOD ST,,MULGRAVE,NS,B0E 2G0,CAN,902-747-2243,AR339573@pal.ca,.,MULGRAVE TOWN OF****CLOSED****,Admin339573@pal.ca,0,0
339574,6,DEFAULT,TRAILINE TRAILER PARTS*CLOSED*,10304A- 120ST,,,SURREY,BC,V3V 4G1,CAN,604-582-4888,AR339574@pal.ca,.,TRAILINE TRAILER PARTS*CLOSED*,Admin339574@pal.ca,0,0
339575,6,DEFAULT,HAMILTON VOLKSWAGEN AUDI,1221 UPPER JAMES ST,,,HAMILTON,ON,L9C 3B2,CAN,905-574-8989,AR339575@pal.ca,.,HAMILTON VOLKSWAGEN AUDI,Admin339575@pal.ca,0,0
339576,6,DEFAULT,PETER THE PLANTMAN INC,250010 MOUNTAIN VIEW TRAIL,,,CALGARY,AB,T3Z 3S3,CAN,403-270-8451,AR339576@pal.ca,.,PETER THE PLANTMAN INC,Admin339576@pal.ca,0,0
339577,6,DEFAULT,CHRIMA IRON WORK**CLOSED**,BOX 224,,,STRATFORD,ON,N5A 3S9,CAN,519-271-5399,AR339577@pal.ca,.,CHRIMA IRON WORK**CLOSED**,Admin339577@pal.ca,0,0
339579,6,DEFAULT,ELEVEN POINTS LOGISTICS*CLOSE*,8450 BOSTON CHURCH RD,,,MILTON,ON,L9T 8E4,CAN,905-636-5300,AR339579@pal.ca,.,ELEVEN POINTS LOGISTICS*CLOSE*,Admin339579@pal.ca,0,0
339582,A,DEFAULT,ROADRUNNERS TIRECRAFT,BOX 3146,,,MORINVILLE,AB,T8R 1S2,CAN,780-939-3188,AR339582@pal.ca,.,ROADRUNNERS TIRECRAFT,Admin339582@pal.ca,1500,1500
339583,6,DEFAULT,HELMIG FIRE EQUIPMENT INC,637 SWITXER DR,,,HINTON,AB,T7V 1G9,CAN,780-865-5430,AR339583@pal.ca,.,HELMIG FIRE EQUIPMENT INC,Admin339583@pal.ca,0,0
339584,6,DEFAULT,ROOFMART ONTARIO INC,305 RUTHERFORD RD SOUTH,,,BRAMPTON,ON,L6W 3R5,CAN,905-453-7870,AR339584@pal.ca,.,ROOFMART ONTARIO INC,Admin339584@pal.ca,0,0
339585,6,DEFAULT,ATIKAMEKSHENG ANISHNAWBEK,25 RESEVE RD,,,NAUGHTON,ON,P0M 2M0,CAN,705-692-3651,AR339585@pal.ca,.,ATIKAMEKSHENG ANISHNAWBEK,Admin339585@pal.ca,0,0
339586,3,DEFAULT,TERRADYNE ARMORED VEHICLES INC,402 MULOCK DR,,,NEWMARKET,ON,L3Y 9B9,CAN,905-726-7513,AR339586@pal.ca,.,TERRADYNE ARMORED VEHICLES INC,Admin339586@pal.ca,1500,1500
339587,6,DEFAULT,SQI MAGASIN***ACCT CLOSED***,500 RUE DE LA FAUNE CENTRAL THERMIQUE,,,QUEBEC,QC,G1G 5E4,CAN,418-643-2701,AR339587@pal.ca,.,SQI MAGASIN***ACCT CLOSED***,Admin339587@pal.ca,0,0
339592,6,DEFAULT,VICTORIA NSF,PO BOX 1005,,,WPG,MB,R3C 2W7,CAN,000-000-0000,AR339592@pal.ca,.,VICTORIA NSF,Admin339592@pal.ca,0,0
339595,5,DEFAULT,LENBETH WEEPING TILE (CLGY),4619 32 ST SE,,,CALGARY,AB,T2B 3P8,CAN,403-230-3530,AR339595@pal.ca,.,LENBETH WEEPING TILE (CLGY),Admin339595@pal.ca,1000,1000
339599,6,DEFAULT,MASTEC***CLOSED***,INC,6709 44TH AVE,,PONOKA,AB,T4J 1J8,CAN,403-783-4660,AR339599@pal.ca,.,MASTEC***CLOSED***,Admin339599@pal.ca,0,0
339600,6,DEFAULT,MJ MANUFACTURING,2457 LAKESHORE RD WEST,,,MISSISSAUGA,ON,L5J 1J9,CAN,905-403-0456,AR339600@pal.ca,.,MJ MANUFACTURING,Admin339600@pal.ca,0,0
339601,5,DEFAULT,ABALONE CONSTRUCTION,15531 131 AVE,,,EDMONTON,AB,T5V 0A4,CAN,780-451-3681,AR339601@pal.ca,.,ABALONE CONSTRUCTION,Admin339601@pal.ca,3000,3000
339602,5,DEFAULT,QUINN WELL CONTROL INC,11417-89AVE,,,GRANDE PRAIRIE,AB,T8V 4M9,CAN,780-539-3440,AR339602@pal.ca,.,QUINN WELL CONTROL INC,Admin339602@pal.ca,500,500
339603,6,DEFAULT,WEST POINTE***ACCT CLOSED***,321-10820 24TH ST SE,,,CALGARY,AB,T2Z 4C9,CAN,403-917-0288,AR339603@pal.ca,.,WEST POINTE***ACCT CLOSED***,Admin339603@pal.ca,0,0
339616,6,DEFAULT,CLEARVIEW RENTALS LTD,1615 INKSTER BLVD,,,WINNIPEG,MB,R2X 1R2,CAN,204-779-4243,AR339616@pal.ca,.,CLEARVIEW RENTALS LTD,Admin339616@pal.ca,0,0
339617,6,DEFAULT,SOLAR GROUP INC****CLOSED***,2481 KINGSTON RD,UNIT 203,,SCARBOROUGH,ON,M1N 1V4,CAN,416-269-2288,AR339617@pal.ca,.,SOLAR GROUP INC****CLOSED***,Admin339617@pal.ca,0,0
339618,5,DEFAULT,INTERNATIONAL LOGISTICS,SOLUTIONS CANADA,1025 GREEN VALLEY RD,,LONDON,ON,N6N 1E4,CAN,519-681-2033,AR339618@pal.ca,.,INTERNATIONAL LOGISTICS,Admin339618@pal.ca,2500,2500
339619,6,DEFAULT,PINELAND CO-OP,PO BOX 2015,,,NIPAWIN,SK,S0E 1E0,CAN,306-862-4668,AR339619@pal.ca,.,PINELAND CO-OP,Admin339619@pal.ca,0,0
339630,6,DEFAULT,SPLENDRON***ACCT CLOSED***,8843 HWY 34 SOUTH,,,VANLKEEK HILL,ON,K0B 1R0,CAN,613-678-3100,AR339630@pal.ca,.,SPLENDRON***ACCT CLOSED***,Admin339630@pal.ca,0,0
339631,6,DEFAULT,TNC CONCRETE & CONSTRUCTION,BOX 204,,,PILOT BUTTE,SK,S0G 3Z0,CAN,306-569-0224,AR339631@pal.ca,.,TNC CONCRETE & CONSTRUCTION,Admin339631@pal.ca,0,0
339632,5,DEFAULT,UNIVERSAL MINING RESOURCES,PO BOX 430,305 LALANDE ST,,WHITEWOOD,SK,S0A 3L0,CAN,306-735-2203,AR339632@pal.ca,.,UNIVERSAL MINING RESOURCES,Admin339632@pal.ca,1000,1000
339633,A,DEFAULT,MOLESWORTH FARM SUPPLY LTD,44743 PERTH LINE 86,RR1,,LISTOWEL,ON,N4W 3G6,CAN,519-291-3740,AR339633@pal.ca,.,MOLESWORTH FARM SUPPLY LTD,Admin339633@pal.ca,2500,2500
339647,9,DEFAULT,ADAMS LAKE INDIAN BAND,PO BOX 588,6453 HILLCREST RD,,CHASE,BC,V0E 1M0,CAN,250-679-8841,AR339647@pal.ca,.,ADAMS LAKE INDIAN BAND,Admin339647@pal.ca,0,0
339648,5,DEFAULT,BELVEDERE ROOFING,27445-100 AVE,,,ACHESON,AB,T7X 6H8,CAN,780-466-2118,AR339648@pal.ca,.,BELVEDERE ROOFING,Admin339648@pal.ca,3000,3000
339649,6,DEFAULT,SUZO-HAPP CANADA ULC**CLOSED**,587 HANLAN RD,,,WOODBRIDGE,ON,L4L 4R8,CAN,847-593-6161,AR339649@pal.ca,.,SUZO-HAPP CANADA ULC**CLOSED**,Admin339649@pal.ca,0,0
339650,5,DEFAULT,GFL ENVIRONMENTAL INC,2045 CONTINENTAL AVE,,,WINDSOR,ON,N9E 3P2,CAN,519-250-7100,AR339650@pal.ca,.,GFL ENVIRONMENTAL INC,Admin339650@pal.ca,2000,2000
339651,6,DEFAULT,LOCKHART OILFIELD SERVICES,BAY 5- 7607 EDGAR INDUSTRIAL DR,,,RED DEER,AB,T4P 3R2,CAN,403-347-7017,AR339651@pal.ca,.,LOCKHART OILFIELD SERVICES,Admin339651@pal.ca,0,0
339652,6,DEFAULT,SKEETCHESTN NATURAL RESOURCES,BOX 178,,,SAVONA,BC,V0K 2J0,CAN,250-373-2493,AR339652@pal.ca,.,SKEETCHESTN NATURAL RESOURCES,Admin339652@pal.ca,0,0
339653,6,DEFAULT,GILEAD ALBERTA ULC**CLOSED***,1021 HAYTER RD,,,EDMONTON,AB,T6S 1A1,CAN,780-701-6400,AR339653@pal.ca,.,GILEAD ALBERTA ULC**CLOSED***,Admin339653@pal.ca,0,0
339655,6,DEFAULT,ANDRITZ SEPARATION***CLOSED***,2600 WENTZ AVE,,,SASKATOON,SK,S7K 2L1,CAN,306-659-3300,AR339655@pal.ca,.,ANDRITZ SEPARATION***CLOSED***,Admin339655@pal.ca,0,0
339656,6,DEFAULT,INDUSTRIES FABKOR INC,1819 RUE ST-CLEOPHAS,,,ST GABRIEL-DE-BRANDON,QC,J0K 2N0,CAN,450-835-2363,AR339656@pal.ca,.,INDUSTRIES FABKOR INC,Admin339656@pal.ca,0,0
339657,6,DEFAULT,PROSTAR MANUFACTURING INC,BOX 1350,,,OKOTOKS,AB,T1S 1B3,CAN,403-955-5800,AR339657@pal.ca,.,PROSTAR MANUFACTURING INC,Admin339657@pal.ca,0,0
339664,6,DEFAULT,SUN PARLOUR GROWERS SUPPLY LTD,PO BOX 220,,,LEAMINGTON,ON,N8H 3W2,CAN,519-326-5723,AR339664@pal.ca,.,SUN PARLOUR GROWERS SUPPLY LTD,Admin339664@pal.ca,0,0
339666,A,DEFAULT,SMART ELECTRIC,240 ANSON ST,BOX 565,,CARBERRY,MB,R0K 0H0,CAN,204-834-2440,AR339666@pal.ca,.,SMART ELECTRIC,Admin339666@pal.ca,1000,1000
339667,6,DEFAULT,BLACK ELECTRIC LTD,217 CARDEVCO RD,,,CARP,ON,K0A 1L0,CAN,613-738-0705,AR339667@pal.ca,.,BLACK ELECTRIC LTD,Admin339667@pal.ca,0,0
339668,5,DEFAULT,HEARTLAND EQUIPMENT & RENTALS,66078 BRIERCLIFF RD,,,COOKS CREEK,MB,R5M 0A3,CAN,204-793-1754,AR339668@pal.ca,.,HEARTLAND EQUIPMENT & RENTALS,Admin339668@pal.ca,2500,2500
339669,5,DEFAULT,PJ TRAILERS CANADA,BOX 1086,,,WINKLER,MB,R6W 4B2,CAN,204-822-9662,AR339669@pal.ca,.,PJ TRAILERS CANADA,Admin339669@pal.ca,1000,1000
339670,6,DEFAULT,STANTEC CONSULTING LTD,141 KELSEY DR,,,ST JOHN'S,NL,A1B 0L2,CAN,709-576-1458,AR339670@pal.ca,.,STANTEC CONSULTING LTD,Admin339670@pal.ca,0,0
339679,5,DEFAULT,SYSCO VANCOUVER,1346 KINGSWAY AVE,ATTN ACCOUNTS PAYABLE,,PORT COQUITLAM,BC,V3C 6G4,CAN,604-944-4410,AR339679@pal.ca,.,SYSCO VANCOUVER,Admin339679@pal.ca,1000,1000
339684,6,DEFAULT,ASSUMPTION COLLEGE CATHOLIC,HIGH SCHOOL,1100 HURON CHURCH RD,,WINDSOR,ON,N9C 2K7,CAN,519-256-7801,AR339684@pal.ca,.,ASSUMPTION COLLEGE CATHOLIC,Admin339684@pal.ca,0,0
339685,6,DEFAULT,ZN SERVICES INC,510  203-304 MAIN ST,,,AIRDRIE,AB,T4B 3C3,CAN,403-946-0567,AR339685@pal.ca,.,ZN SERVICES INC,Admin339685@pal.ca,0,0
339686,5,DEFAULT,AREA 1FX,144 SIXTEENTH ST,,,TORONTO,ON,M8V 3K1,CAN,416-893-9508,AR339686@pal.ca,.,AREA 1FX,Admin339686@pal.ca,1000,1000
339687,A,DEFAULT,COMPLETE CONCRETE RESTORATION,9782 CASTLEDERG SIDEROAD,,,CALEDON,ON,L7E 0S3,CAN,905-951-9983,AR339687@pal.ca,.,COMPLETE CONCRETE RESTORATION,Admin339687@pal.ca,2000,2000
339688,A,DEFAULT,BUTT'S PUMPS & MOTORS LIMITED,525 MILNER AVE,UNIT 3,,SCARBOROUGH,ON,M1B 2K4,CAN,416-754-4300,AR339688@pal.ca,.,BUTT'S PUMPS & MOTORS LIMITED,Admin339688@pal.ca,2500,2500
339689,6,DEFAULT,ONION LAKE VACUUM & PRESSURE,BOX 606,,,ONION LAKE,SK,S0M 2E0,CAN,780-874-1140,AR339689@pal.ca,.,ONION LAKE VACUUM & PRESSURE,Admin339689@pal.ca,0,0
339690,5,DEFAULT,ACE BAKERY LTD,1470 BIRCHMOUNT RD,,,TORONTO,ON,M1P 2G1,CAN,416-972-0973,AR339690@pal.ca,.,ACE BAKERY LTD,Admin339690@pal.ca,1500,1500
339696,5,DEFAULT,MEDICINE HAT MALL,3292 DUNMORE RD SE,,,MEDICINE HAT,AB,T1B 2R4,CAN,403-526-4888,AR339696@pal.ca,.,MEDICINE HAT MALL,Admin339696@pal.ca,3000,3000
339697,5,DEFAULT,FOUNTAIN TIRE TRUCK CENTRE LTD,13520 156ST,,,EDMONTON,AB,T5V 1L3,CAN,780-463-2404,AR339697@pal.ca,.,FOUNTAIN TIRE TRUCK CENTRE LTD,Admin339697@pal.ca,3000,3000
339698,1,DEFAULT,SURE SHOT HOTSHOT & PILOT SRVS,9925 62 AVE NW,,,EDMONTON,AB,T6E 0E7,CAN,780-220-7873,AR339698@pal.ca,.,SURE SHOT HOTSHOT & PILOT SRVS,Admin339698@pal.ca,0,0
339699,6,DEFAULT,SS RIG***ACCOUNT CLOSED***,1604 - 10 STREET,,,NISKU,AB,T9E 0A6,CAN,780-979-9987,AR339699@pal.ca,.,SS RIG***ACCOUNT CLOSED***,Admin339699@pal.ca,0,0
339700,5,DEFAULT,CBI SOLAR,82 QUEENS DRIVE,,,RED DEER,AB,T4P 0R4,CAN,403-358-7762,AR339700@pal.ca,.,CBI SOLAR,Admin339700@pal.ca,7000,7000
339703,6,DEFAULT,BETTER ALUMINUM,26 AIRVIEW RD,,,TORONTO,ON,M9W 4P2,CAN,416-787-4010,AR339703@pal.ca,.,BETTER ALUMINUM,Admin339703@pal.ca,0,0
339704,6,DEFAULT,4 WHEEL PARTS (C25),TAP AUTOMOTIVE HOLDINGS CANADA INC,342 LAURA AVE,,RED DEER COUNTY,AB,T4E 1B9,CAN,403-340-8075,AR339704@pal.ca,.,4 WHEEL PARTS (C25),Admin339704@pal.ca,0,0
339705,6,DEFAULT,YUREK PHARMACY LIMITED,519 TALBOT ST,,,ST THOMAS,ON,N5P 1C3,CAN,519-631-3330,AR339705@pal.ca,.,YUREK PHARMACY LIMITED,Admin339705@pal.ca,0,0
339706,6,DEFAULT,PRAIRIE SOIL SERVICES LTD,BOX 550,,,NORQUAY,SK,S0A 2V0,CAN,306-594-2330,AR339706@pal.ca,.,PRAIRIE SOIL SERVICES LTD,Admin339706@pal.ca,0,0
339707,6,DEFAULT,ECONOMY GLASS DIV OF SUPERIOR,PAINT & BODY,101-17 AVE SW,,CALGARY,AB,T2S 0A1,CAN,403-228-6961,AR339707@pal.ca,.,ECONOMY GLASS DIV OF SUPERIOR,Admin339707@pal.ca,0,0
339708,6,DEFAULT,"""PROOF"" - SEASON ONE**CLOSED**",8275 MANITOBA ST,,,VANCOUVER,BC,V5X 4L8,CAN,604-558-0038,AR339708@pal.ca,.,"""PROOF"" - SEASON ONE**CLOSED**",Admin339708@pal.ca,0,0
339709,A,DEFAULT,TAIT EXCAVATION,1800 SECORD RD,,,SUDBURY,ON,P3E 4N1,CAN,705-522-5001,AR339709@pal.ca,.,TAIT EXCAVATION,Admin339709@pal.ca,5000,5000
339710,6,DEFAULT,DOULL SITE ASSESSMENTS LTD,PO BOX 30003,LLOYDMINSTER WEST PO,,LLOYDMINSTER,AB,T9V 3L6,CAN,780-875-5522,AR339710@pal.ca,.,DOULL SITE ASSESSMENTS LTD,Admin339710@pal.ca,0,0
339711,A,DEFAULT,TAIGA LOGISTICS DIV OF TBP LTD,380 MACNAUGHTON AVE,,,MONCTON,NB,E1H 2K1,CAN,506-855-9413,AR339711@pal.ca,.,TAIGA LOGISTICS DIV OF TBP LTD,Admin339711@pal.ca,2000,2000
339712,6,DEFAULT,QUILCHENA GOLF & COUNTRY CLUB,3551 GRANVILLE AVE,,,RICHMOND,BC,V7C 1C8,CAN,604-277-1101,AR339712@pal.ca,.,QUILCHENA GOLF & COUNTRY CLUB,Admin339712@pal.ca,0,0
339713,6,DEFAULT,HARBOUR GRACE OCEAN ENTERPRISE,PO BOX 569,4 BEACH HILL,,HARBOUR GRACE,NL,A0A 2M0,CAN,709-596-5186,AR339713@pal.ca,.,HARBOUR GRACE OCEAN ENTERPRISE,Admin339713@pal.ca,0,0
339714,6,DEFAULT,RELIANCE*** ACCT CLOSED***,600 JAMEISON PARKWAY,UNIT 4,,CAMBRIDGE,ON,N3C 0A6,CAN,519-621-1344,AR339714@pal.ca,.,RELIANCE*** ACCT CLOSED***,Admin339714@pal.ca,0,0
339715,6,DEFAULT,MAPLE SYRUP PRODUCTIONS ULCS,THE CHRISTMAS CHRONICLES 2,2880 UNDERHILL AVE,,BURNABY,BC,V5A 3C5,CAN,604-637-8898,AR339715@pal.ca,.,MAPLE SYRUP PRODUCTIONS ULCS,Admin339715@pal.ca,0,0
339716,3,DEFAULT,MENZIES AVIATION (CANADA) LTD,"10 CARLSON COURT, SUITE 301",,,TORONTO,ON,M9W 6A2,CAN,647-925-4770,AR339716@pal.ca,.,MENZIES AVIATION (CANADA) LTD,Admin339716@pal.ca,2000,2000
339717,A,DEFAULT,FARMING SMARTER,211034 HWY 512,,,LETHBRIDGE COUNTY,AB,T1J 5N9,CAN,403-381-5118,AR339717@pal.ca,.,FARMING SMARTER,Admin339717@pal.ca,2000,2000
339718,A,DEFAULT,DIMENSION 3 PLASTICS LTD,1463 MUSTANG PLACE,,,PORT COQUITLAM,BC,V3C 6L2,CAN,604-552-3006,AR339718@pal.ca,.,DIMENSION 3 PLASTICS LTD,Admin339718@pal.ca,1000,1000
339719,3,DEFAULT,DOBSON CRYSLER DODGE JEEP FIAT,312 ROTHESAY AVE,,,SAINT JOHN,NS,E2J 2B9,CAN,506-634-6060,AR339719@pal.ca,.,DOBSON CRYSLER DODGE JEEP FIAT,Admin339719@pal.ca,3000,3000
339720,5,DEFAULT,VEDDER TRANSPORT LTD,PO BOX 3200,,,ABBOTSFORD,BC,V2S 4P4,CAN,780-660-7664,AR339720@pal.ca,.,VEDDER TRANSPORT LTD,Admin339720@pal.ca,4000,4000
339723,6,DEFAULT,LA CIE MCCORMICK CANADA CO,PO BOX 168,MCCORMICK ACCOUNTS PAYABLE,,COCKEYSVILLE,MD,21030,USA,519-432-7311,AR339723@pal.ca,.,LA CIE MCCORMICK CANADA CO,Admin339723@pal.ca,0,0
339724,A,DEFAULT,TRANS-PLUS LOGISTICS INC,2400 RUE HALPERN,,,ST-LAURENT,QC,H4S 1S8,CAN,514-332-5020,AR339724@pal.ca,.,TRANS-PLUS LOGISTICS INC,Admin339724@pal.ca,500,500
339725,6,DEFAULT,SOUTH COUNTRY CO-OP**CLOSED**,BOX 619,,,VAUXHALL,AB,T0K 2K0,CAN,403-654-2137,AR339725@pal.ca,.,SOUTH COUNTRY CO-OP**CLOSED**,Admin339725@pal.ca,0,0
339726,6,DEFAULT,GRIZZLY EXCAVATING LTD,2303 GOVERNMENT ST,,,PENTICTION,BC,V2A 4W5,CAN,250-492-6121,AR339726@pal.ca,.,GRIZZLY EXCAVATING LTD,Admin339726@pal.ca,0,0
339727,6,DEFAULT,KNIGHT TRAILER SALES INC,20702 62 AVE,,,LANGLEY,BC,V3A 7P6,CAN,604-530-9640,AR339727@pal.ca,.,KNIGHT TRAILER SALES INC,Admin339727@pal.ca,0,0
339728,6,DEFAULT,HUGHSON***ACCT CLOSED***,BOX 149,,,MILK RIVER,AB,T0K 1M0,CAN,403-647-2244,AR339728@pal.ca,.,HUGHSON***ACCT CLOSED***,Admin339728@pal.ca,0,0
339729,A,DEFAULT,FOUR POINTS EXPRESS,104 NEWKIRK RD,,,RICHMOND HILL,ON,L4C 3G3,CAN,905-305-0071,AR339729@pal.ca,.,FOUR POINTS EXPRESS,Admin339729@pal.ca,3000,3000
339730,5,DEFAULT,INKAS ARMORED VEHICLE MFG,3605 WESTON RD,,,TORONTO,ON,M9L 1V7,CAN,416-744-3322,AR339730@pal.ca,.,INKAS ARMORED VEHICLE MFG,Admin339730@pal.ca,10000,10000
339731,6,DEFAULT,TRAINE CONSTRUCTION LTD,500-1708 DOLPHIN AVE,,,KELOWNA,BC,V1Y 9S4,CAN,778-484-4949,AR339731@pal.ca,.,TRAINE CONSTRUCTION LTD,Admin339731@pal.ca,0,0
339732,5,DEFAULT,EXTREME EAST RIGGING SERVICES,PO BOX 5996,,,ST JOHN'S,NL,A1C 5X4,CAN,709-758-2666,AR339732@pal.ca,.,EXTREME EAST RIGGING SERVICES,Admin339732@pal.ca,500,500
339733,A,DEFAULT,GLOBAL PRO SYSTEMS INC,1350 MILLSTREAM RD,,,VICTORIA,BC,V9B 6G1,CAN,250-380-8828,AR339733@pal.ca,.,GLOBAL PRO SYSTEMS INC,Admin339733@pal.ca,1500,1500
339734,6,DEFAULT,MARITIMES & NE PIPELINE*CLOSE*,SUITE 1600,1801 HOLLIS ST,,HALIFAX,NS,B3J 3N4,CAN,902-425-4474,AR339734@pal.ca,.,MARITIMES & NE PIPELINE*CLOSE*,Admin339734@pal.ca,0,0
339735,6,DEFAULT,ISCO CANADA INC,2901 STURGEON RD,,,WINNIPEG,MB,R2Y 2L9,CAN,204-831-8625,AR339735@pal.ca,.,ISCO CANADA INC,Admin339735@pal.ca,0,0
339736,5,DEFAULT,DESERT CARDLOCK FUEL SERVICES,1885 VERSATILE DRIVE,,,KAMLOOPS,BC,V1S 1C5,CAN,250-374-8144,AR339736@pal.ca,.,DESERT CARDLOCK FUEL SERVICES,Admin339736@pal.ca,5000,5000
339737,6,DEFAULT,ROYAL OAK NISSAN**ACCT CLOSED*,7690 110 AVE NW,,,CALGARY,AB,T3R 1R8,CAN,403-241-1040,AR339737@pal.ca,.,ROYAL OAK NISSAN**ACCT CLOSED*,Admin339737@pal.ca,0,0
339738,6,DEFAULT,QUALITY ALLIED ELEVATOR,80 CITIZEN COURT,UNIT 11,,MARKHAM,ON,L6G 1A7,CAN,905-305-0195,AR339738@pal.ca,.,QUALITY ALLIED ELEVATOR,Admin339738@pal.ca,0,0
339739,A,DEFAULT,PHOENIX RESTORATION INC,1100 BURNS ST,,,WHITBY,ON,L1N 6M6,CAN,905-665-7600,AR339739@pal.ca,.,PHOENIX RESTORATION INC,Admin339739@pal.ca,3000,3000
339740,6,DEFAULT,PETERSEN COMMERCIAL PROP*CLOSE,MANAGEMENT,1701 1166 ALBERNI ST,,VANCOUVER,BC,V6E 3Z3,CAN,604-699-5204,AR339740@pal.ca,.,PETERSEN COMMERCIAL PROP*CLOSE,Admin339740@pal.ca,0,0
339741,6,DEFAULT,K.D. CLAIR WESTERN***CLOSED***,PO BOX 91,,,BARRIE,ON,L4M 4S9,CAN,888-553-2524,AR339741@pal.ca,.,K.D. CLAIR WESTERN***CLOSED***,Admin339741@pal.ca,0,0
339742,3,DEFAULT,NRB CONSTRUCTION COMPANY LTD,750 BAYSIDE DR,PO BOX 338,,SAINT JOHN,NB,E2L 3Z3,CAN,506-633-1890,AR339742@pal.ca,.,NRB CONSTRUCTION COMPANY LTD,Admin339742@pal.ca,1000,1000
339743,6,DEFAULT,GLOBAL WINNIPEG,30TH FLOOR 201 PORTAGE AVE,,,WINNIPEG,MB,R3B 3K6,CAN,204-235-8520,AR339743@pal.ca,.,GLOBAL WINNIPEG,Admin339743@pal.ca,0,0
339744,6,DEFAULT,GLOBAL SASKATOON***CLOSED**,218 ROBIN CRESCENT,,,SASKATOON,SK,S7L 7C3,CAN,306-978-6372,AR339744@pal.ca,.,GLOBAL SASKATOON***CLOSED**,Admin339744@pal.ca,0,0
339745,6,DEFAULT,GLOBAL REGINA,370 HOFFER DR,,,REGINA,SK,S4N 7A4,CAN,306-775-4070,AR339745@pal.ca,.,GLOBAL REGINA,Admin339745@pal.ca,0,0
339746,6,DEFAULT,IVOR FOREST PRODUCTS**CLOSED**,12-2483 MAIN ST,,,WEST KELOWNA,BC,V4T 2E8,CAN,250-707-1550,AR339746@pal.ca,.,IVOR FOREST PRODUCTS**CLOSED**,Admin339746@pal.ca,0,0
339747,6,DEFAULT,LEDER STEEL LTD,50-53016 HWY 60,,,ACHESON,AB,T7X 5A7,CAN,780-962-9040,AR339747@pal.ca,.,LEDER STEEL LTD,Admin339747@pal.ca,0,0
339748,6,DEFAULT,RAISE PRODUCTION INC,6708-30TH STREET SE,,,CALGARY,AB,T2C 1N9,CAN,403-699-7675,AR339748@pal.ca,.,RAISE PRODUCTION INC,Admin339748@pal.ca,0,0
